KANA00001,History Deleter,6563,06/17/2020, 19:25:42
KANA00001,History Deleter,6563,06/17/2020, 20:05:41
KANA00001,History Deleter,6563,06/17/2020, 21:04:36
KANA00001,History Deleter,6563,06/17/2020, 21:13:47
KANA00001,History Deleter,6563,06/17/2020, 22:04:22
KANA00001,History Deleter,6563,06/17/2020, 23:04:40
KANA00001,History Deleter,6563,06/18/2020, 00:12:40
KANA00001,History Deleter,6563,06/18/2020, 01:05:54
KANA00001,History Deleter,6563,06/18/2020, 02:05:16
KANA00001,History Deleter,6563,06/18/2020, 03:04:45
KANA00001,History Deleter,6563,06/18/2020, 04:05:04
KANA00001,History Deleter,6563,06/18/2020, 05:04:53
KANA00001,History Deleter,6564,06/18/2020, 06:06:11
KANA00001,History Deleter,6564,06/18/2020, 07:05:07
KANA00001,History Deleter,6564,06/18/2020, 08:05:28
KANA00001,History Deleter,6564,06/18/2020, 09:05:35
KANA00001,History Deleter,6564,06/18/2020, 10:05:43
KANA00001,History Deleter,6564,06/18/2020, 11:04:22
KANA00001,History Deleter,6564,06/18/2020, 12:06:28
KANA00001,History Deleter,6564,06/18/2020, 12:34:08,162
